ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price,type_of_engine,engine_capacity,normalised_mileage,normalised_engine_capacity,normalised_num_of_doors,normalised_seating_capacity,normalised_fuel_consumption,normalised_price
4867731,domestic assembly,used car,suv,120000,silver,cream,5,8,electronic,manual,rfd - rear-wheel drive,7.0,toyota,fortuner,2012.0,Toyota Fortuner 2.5G 2012,20647.81925,diesel,2.5,0.61,0.71,0.67,0.43,0.5,0.51
4867736,imported,used car,suv,70000,red,black,5,7,,automatic,fwd - front-wheel drive,6.0,honda,crv,2019.0,Honda CRV G 2019 car,31983.87689,petrol,1.5,0.35,0.29,0.67,0.36,0.38,0.79
4867777,domestic assembly,used car,hatchback,26000,white,black,5,5,1.5l,automatic,fwd - front-wheel drive,7.0,mazda,3,2019.0,Mazda 3 1.5L Sport Luxury 2019,24089.12247,petrol,1.5,0.13,0.29,0.67,0.21,0.5,0.59
4867788,domestic assembly,used car,sedan,70000,take note,cream,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,ford,focus,2018.0,Ford Focus Trend 1.5L 2018,17813.80485,petrol,1.5,0.35,0.29,0.33,0.21,0.38,0.44
4867803,imported,used car,crossover,150000,red,gray,5,5,turbo,automatic,fwd - front-wheel drive,6.0,mg,zs,2020.0,MG ZS Comfort 1.5 AT 2WD 2020,18623.52325,petrol,1.5,0.76,0.29,0.67,0.21,0.38,0.46
4867831,domestic assembly,used car,sedan,120000,white,cream,4,5,,automatic,fwd - front-wheel drive,7.0,hyundai,accent,2019.0,Hyundai Accent 1.4 ATH 2019,17813.80485,petrol,1.4,0.61,0.25,0.33,0.21,0.5,0.44
4867867,domestic assembly,used car,crossover,21000,red,different color,5,5,injector,automatic,fwd - front-wheel drive,7.0,kia,seltos,2021.0,Kia Seltos Deluxe 1.4 AT 2021,24898.84087,petrol,1.4,0.11,0.25,0.67,0.21,0.5,0.61
4867892,imported,used car,4x4,85000,yellow,colorful,4,5,7,automatic,rfd - rear-wheel drive,7.0,nissan,navara,2017.0,Nissan Navara EL 2.5 AT 2WD 2017,18016.23445,diesel,2.5,0.43,0.71,0.33,0.21,0.5,0.44
4867906,domestic assembly,new car,sedan,0,red,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,7.0,honda,city,2023.0,Honda City RS 1.5 AT 2023 car,21417.05174,petrol,1.5,0.0,0.29,0.33,0.21,0.5,0.53
4867909,imported,used car,suv,158000,grey,gray,5,7,fi,automatic,fwd - front-wheel drive,7.0,hyundai,santafe,2003.0,Hyundai SantaFe Gold 2.0 AT 2003,8299.61362,diesel,2.0,0.8,0.5,0.67,0.36,0.5,0.2
4867978,imported,used car,crossover,18000,red,black,5,5,,automatic,fwd - front-wheel drive,5.0,mazda,cx3,2021.0,Mazda cx3 Luxury 1.5 AT 2021 car,24089.12247,petrol,1.5,0.09,0.29,0.67,0.21,0.25,0.59
4867987,imported,used car,hatchback,100000,white,brown,5,5,,automatic,fwd - front-wheel drive,7.0,mercedes benz,a class,2013.0,Mercedes Benz A class A200 2013,18987.89653,petrol,1.6,0.5,0.33,0.67,0.21,0.5,0.47
4868009,domestic assembly,used car,hatchback,78000,green,colorful,5,5,,manual,fwd - front-wheel drive,5.0,kia,morning,2012.0,Kia Morning LX 1.1 MT 2012,4372.479372,petrol,1.1,0.39,0.12,0.67,0.21,0.25,0.11
4868033,imported,new car,suv,0,red,black,5,7, 2.0l i4 tdci bi-turbo diesel engine,automatic,4wd - four-wheel drive (4wd),8.0,ford,everest,2023.0,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.62,1.0
4868052,domestic assembly,used car,sedan,48000,white,cream,4,5,,manual,fwd - front-wheel drive,6.0,hyundai,accent,2018.0,Hyundai Accent 1.4 MT Base 2018,15708.537,petrol,1.4,0.24,0.25,0.33,0.21,0.38,0.39
4868058,domestic assembly,used car,suv,30000,black,black,5,5,,automatic,fwd - front-wheel drive,8.0,mazda,cx5,2020.0,Mazda CX5 2.0 Luxury 2020 car,30971.72889,petrol,2.0,0.15,0.5,0.67,0.21,0.62,0.76
4868059,domestic assembly,used car,suv,26000,red,brown,5,7,electronic,automatic,rfd - rear-wheel drive,10.0,vinfast,lux sa 2.0,2021.0,VinFast Lux SA 2.0 2.0 AT 2021 car,33805.74329,petrol,2.0,0.13,0.5,0.67,0.36,0.88,0.83
4868090,domestic assembly,used car,sedan,76000,copper,cream,4,5,,manual,fwd - front-wheel drive,6.0,toyota,vios,2019.0,Toyota Vios 1.5E MT 2019,16194.36805,petrol,1.5,0.38,0.29,0.33,0.21,0.38,0.4
4868110,domestic assembly,used car,sedan,168000,silver,cream,4,5,95,automatic,rfd - rear-wheel drive,10.0,mercedes benz,e class,2003.0,Mercedes Benz E class E240 2003,7489.89522,petrol,2.6,0.85,0.75,0.33,0.21,0.88,0.18
4868111,domestic assembly,used car,suv,16000,black,cream,5,5,,automatic,rfd - rear-wheel drive,9.0,mercedes benz,glc,2021.0,Mercedes Benz GLC 200 2021,40485.92011,petrol,2.0,0.08,0.5,0.67,0.21,0.75,1.0
4868116,domestic assembly,used car,sedan,33000,black,brown,4,5,,automatic,rfd - rear-wheel drive,7.0,vinfast,lux a 2.0,2020.0,VinFast Lux A 2.0 Plus 2.0 AT 2020 car,26963.62279,petrol,2.0,0.17,0.5,0.33,0.21,0.5,0.67
4868131,domestic assembly,used car,van/minivan,100,white,cream,4,6,spray,manual,rfd - rear-wheel drive,8.0,ford,transit,2009.0,Ford Transit Van 2.4L 2009,7692.32482,diesel,2.4,0.0,0.67,0.33,0.29,0.62,0.19
4868138,domestic assembly,used car,suv,120000,silver,brown,5,8,injector,manual,rfd - rear-wheel drive,7.0,toyota,fortuner,2013.0,Toyota Fortuner 2.5G 2013,25060.78455,diesel,2.5,0.61,0.71,0.67,0.43,0.5,0.62
4868167,domestic assembly,used car,suv,115000,green,black,5,7,,automatic,fwd - front-wheel drive,9.0,nissan,x trail,2017.0,Nissan X trail 2.0 SL 2WD PREMIUM 2017,25506.12967,petrol,2.0,0.58,0.5,0.67,0.36,0.75,0.63
4868178,imported,used car,suv,110000,black,brown,5,7,,automatic,fwd - front-wheel drive,7.0,hyundai,santafe,2010.0,Hyundai SantaFe SLX 2010 car,20242.96005,diesel,2.0,0.55,0.5,0.67,0.36,0.5,0.5
4868210,imported,used car,sedan,40000,black,brown,4,5,1.8,automatic,fwd - front-wheel drive,7.0,audi,a6,2016.0,Audi A6 1.8 TFSI 2016,40485.92011,petrol,1.8,0.2,0.42,0.33,0.21,0.5,1.0
4868222,imported,used car,suv,58000,take note,black,5,7,diesel,automatic,4wd - four-wheel drive (4wd),7.0,ford,everest,2018.0,Ford Everest Titanium 2.0L 4x4 AT 2018,38461.62411,diesel,2.0,0.29,0.5,0.67,0.36,0.5,0.95
4868230,imported,used car,4x4,28450,silver,black,4,5,,automatic,rfd - rear-wheel drive,6.0,isuzu,dmax,2021.0,Isuzu Dmax LS 1.9L 4x2 AT 2021,23076.97446,diesel,1.9,0.14,0.46,0.33,0.21,0.38,0.57
4868262,imported,used car,hatchback,95000,grey,black,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,toyota,yaris,2011.0,Toyota Yaris 1.5 AT 2011,13157.92403,petrol,1.5,0.48,0.29,0.67,0.21,0.38,0.32
4868271,imported,used car,sedan,32000,white,cream,4,5,,automatic,rfd - rear-wheel drive,6.0,bmw,3 series,2020.0,BMW 3 Series 320i Sport Line Plus 2020,40485.92011,petrol,2.0,0.16,0.5,0.33,0.21,0.38,1.0
4868282,domestic assembly,used car,suv,45000,white,black,5,7,,automatic,fwd - front-wheel drive,10.0,kia,sorento,2013.0,Kia Sorento GAT 2.4L 2WD 2013,19433.24165,petrol,2.4,0.23,0.67,0.67,0.36,0.88,0.48
4868294,imported,used car,suv,43000,white,black,5,7,,automatic,4wd - four-wheel drive (4wd),8.0,ford,everest,2019.0,Ford Everest Titanium 2.0L 4x4 AT 2019,40485.92011,diesel,2.0,0.22,0.5,0.67,0.36,0.62,1.0
4868334,imported,used car,hatchback,123000,green,black,5,5,,automatic,fwd - front-wheel drive,7.0,nissan,tiida,2008.0,Nissan Tiida 1.6 AT 2008,9109.332027,petrol,1.6,0.62,0.33,0.67,0.21,0.5,0.22
4868337,imported,used car,hatchback,50000,green,black,5,5,,automatic,fwd - front-wheel drive,5.0,mini,cooper,2015.0,Mini Cooper S 5Dr 2015,40485.92011,petrol,2.0,0.25,0.5,0.67,0.21,0.25,1.0
4868351,domestic assembly,used car,crossover,20000,red,black,5,5,,automatic,fwd - front-wheel drive,6.0,hyundai,kona,2021.0,Hyundai Kona 2.0 ATH 2021,25749.04519,petrol,2.0,0.1,0.5,0.67,0.21,0.38,0.64
4868352,domestic assembly,used car,sedan,25000,black,yellow,4,5,95,automatic,fwd - front-wheel drive,6.0,toyota,vios,2021.0,Toyota Vios G 1.5 CVT 2021,21659.96726,petrol,1.5,0.13,0.29,0.33,0.21,0.38,0.53
4868368,domestic assembly,used car,sedan,42000,black,cream,4,5,gasoline,automatic,fwd - front-wheel drive,7.0,toyota,vios,2020.0,Toyota Vios 1.5G 2020,20445.38965,petrol,1.5,0.21,0.29,0.33,0.21,0.5,0.5
4868390,domestic assembly,used car,suv,53000,take note,black,5,5,,automatic,fwd - front-wheel drive,6.0,ford,ecosport,2018.0,Ford EcoSport Titanium 1.5L AT 2018,20040.53045,petrol,1.5,0.27,0.29,0.67,0.21,0.38,0.49
4868418,domestic assembly,used car,sedan,80000,black,colorful,4,5,,manual,fwd - front-wheel drive,6.0,chevrolet,cruze,2013.0,Chevrolet Cruze LS 1.6 MT 2013,10445.36739,petrol,1.6,0.4,0.33,0.33,0.21,0.38,0.26
4868428,imported,used car,suv,6000,red,black,5,5,,automatic,awd - 4-wheel drive (awd),8.0,subaru,forester,2020.0,Subaru Forester 2.0iS EyeSight 2020,37854.3353,petrol,2.0,0.03,0.5,0.67,0.21,0.62,0.93
4868447,imported,used car,sedan,42000,red,black,4,5,,automatic,fwd - front-wheel drive,5.0,mazda,2,2019.0,Mazda 2 Luxury 2019 car,18825.95285,petrol,1.5,0.21,0.29,0.33,0.21,0.25,0.46
4868466,domestic assembly,new car,suv,0,white,brown,5,7,direct fuel injection,automatic,awd - 4-wheel drive (awd),8.0,hyundai,santafe,2022.0,Hyundai SantaFe Premium 2.5L HTRAC 2022,40485.92011,petrol,2.5,0.0,0.71,0.67,0.36,0.62,1.0
4868507,domestic assembly,used car,sedan,80000,black,cream,4,5,,manual,fwd - front-wheel drive,5.0,hyundai,accent,2018.0,Hyundai Accent 1.4 MT 2018,14898.8186,petrol,1.4,0.4,0.25,0.33,0.21,0.25,0.37
4868515,imported,used car,sedan,48000,take note,cream,4,5,,automatic,rfd - rear-wheel drive,8.0,bmw,3 series,2011.0,BMW 3 Series 325i 2011,16153.88213,petrol,2.5,0.24,0.71,0.33,0.21,0.62,0.4
4868536,domestic assembly,used car,sedan,70000,white,black,4,5,gasoline,automatic,rfd - rear-wheel drive,8.0,mercedes benz,e class,2016.0,Mercedes Benz E class E200 2016,40485.92011,petrol,2.0,0.35,0.5,0.33,0.21,0.62,1.0
4868552,domestic assembly,used car,crossover,20000,orange,different color,5,5,,automatic,fwd - front-wheel drive,7.0,kia,seltos,2021.0,Kia Seltos Premium 1.4 AT 2021,28340.14408,petrol,1.4,0.1,0.25,0.67,0.21,0.5,0.7
4868577,domestic assembly,new car,sedan,0,white,cream,4,5,direct fuel injection,automatic,fwd - front-wheel drive,5.0,hyundai,accent,2023.0,Hyundai Accent 1.4 AT 2023,18866.43877,petrol,1.4,0.0,0.25,0.33,0.21,0.25,0.47
4868593,imported,used car,hatchback,80000,white,black,5,5,,automatic,fwd - front-wheel drive,6.0,mini,cooper,2015.0,Mini Cooper Countryman S 2015,34413.03209,petrol,1.6,0.4,0.33,0.67,0.21,0.38,0.85
4868597,imported,used car,hatchback,9600,take note,gray,5,5,,automatic,fwd - front-wheel drive,6.0,kia,cerato,2012.0,Kia Cerato 1.6 AT 2012,14574.93124,petrol,1.6,0.05,0.33,0.67,0.21,0.38,0.36
4868601,domestic assembly,used car,sedan,8000,black,black,4,5,,automatic,rfd - rear-wheel drive,9.0,mercedes benz,e class,2021.0,Mercedes Benz E class E180 2021,40485.92011,petrol,1.5,0.04,0.29,0.33,0.21,0.75,1.0
4868610,domestic assembly,used car,sedan,500,green,black,4,5,electronic fuel injection,automatic,rfd - rear-wheel drive,7.0,mercedes benz,c class,2022.0,Mercedes Benz C class C200 Avantgarde Plus 2022,40485.92011,petrol,1.5,0.0,0.29,0.33,0.21,0.5,1.0
4868631,imported,new car,sedan,0,white,black,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,5.0,mitsubishi,attrage,2022.0,Mitsubishi Attrage 1.2 CVT 2022,17854.29077,petrol,1.2,0.0,0.17,0.33,0.21,0.25,0.44
4868654,domestic assembly,new car,4x4,0,brown,black,4,5,,automatic,rfd - rear-wheel drive,8.0,ford,ranger,2023.0,Ford Ranger XLS 2.0L 4x2 AT 2023,27854.31303,diesel,2.2,0.0,0.58,0.33,0.21,0.62,0.69
4868660,domestic assembly,used car,crossover,78000,silver,cream,5,8,,manual,rfd - rear-wheel drive,6.0,toyota,innova,2016.0,Toyota Innova 2.0E 2016 car,14777.36084,petrol,2.0,0.39,0.5,0.67,0.43,0.38,0.36
4868662,domestic assembly,used car,sedan,56600,red,colorful,4,5,,manual,fwd - front-wheel drive,5.0,hyundai,i10,2019.0,Hyundai i10 Grand 1.2 MT 2019,12145.77603,petrol,1.25,0.29,0.19,0.33,0.21,0.25,0.3
4868671,domestic assembly,used car,sedan,34000,sand,cream,4,5,electronic injector,automatic,fwd - front-wheel drive,6.0,toyota,vios,2017.0,Toyota Vios 1.5G 2017,18016.23445,petrol,1.5,0.17,0.29,0.33,0.21,0.38,0.44
4868675,imported,new car,suv,0,black,black,5,5,,automatic,awd - 4-wheel drive (awd),7.0,subaru,forester,2023.0,Subaru Forester 2.0iL 2023,39230.85659,petrol,2.0,0.0,0.5,0.67,0.21,0.5,0.97
4868684,imported,used car,sedan,25000,white,white,4,5,,automatic,fwd - front-wheel drive,6.0,honda,civic,2020.0,Honda Civic G 1.8 AT 2020,27773.34119,petrol,1.8,0.13,0.42,0.33,0.21,0.38,0.69
4868687,domestic assembly,used car,suv,125500,silver,gray,5,8,,automatic,4wd - four-wheel drive (4wd),10.0,toyota,fortuner,2012.0,Toyota Fortuner 2.7V 4x4 AT 2012,16558.74133,petrol,2.7,0.63,0.79,0.67,0.43,0.88,0.41
4868706,imported,new car,suv,0,white,black,5,7,valve,automatic,fwd - front-wheel drive,6.0,mitsubishi,xpander,2023.0,Mitsubishi Xpander Cross 1.5 AT 2023,28259.17224,petrol,1.5,0.0,0.29,0.67,0.36,0.38,0.7
4868721,imported,used car,4x4,45000,green,black,4,5,,automatic,rfd - rear-wheel drive,8.0,mitsubishi,triton,2020.0,Mitsubishi Triton 4x2 AT Mivec 2020,23076.97446,diesel,2.4,0.23,0.67,0.33,0.21,0.62,0.57
4868740,domestic assembly,used car,sedan,1500,black,cream,4,5,gasoline,automatic,fwd - front-wheel drive,6.0,toyota,vios,2022.0,Toyota Vios G 1.5 CVT 2022,22469.68566,petrol,1.5,0.01,0.29,0.33,0.21,0.38,0.55
4868751,domestic assembly,used car,crossover,69756,take note,colorful,5,8,,manual,rfd - rear-wheel drive,10.0,toyota,innova,2008.0,Toyota Innova G 2008 car,9919.050427,petrol,2.0,0.35,0.5,0.67,0.43,0.88,0.24
4868758,domestic assembly,used car,sedan,140000,black,gray,4,5,,automatic,fwd - front-wheel drive,9.0,ford,focus,2011.0,Ford Focus 2.0 AT Ghia 2011,10526.33923,petrol,2.0,0.71,0.5,0.33,0.21,0.75,0.26
4868760,imported,new car,sedan,0,red,black,4,5,gasoline,automatic,fwd - front-wheel drive,4.0,nissan,almera,2023.0,Nissan Almera VL 1.0 CVT Premium 2023,22672.11526,petrol,1.0,0.0,0.08,0.33,0.21,0.12,0.56
4868764,domestic assembly,used car,sedan,150000,white,black,4,5,,automatic,fwd - front-wheel drive,8.0,mazda,6,2016.0,Mazda 6 2.5 AT 2016,27530.42567,petrol,2.5,0.76,0.71,0.33,0.21,0.62,0.68
4868768,imported,used car,4x4,40000,red,gray,4,5,oil,automatic,4wd - four-wheel drive (4wd),7.0,chevrolet,colorado,2017.0,Chevrolet Colorado LTZ 2.8L 4x4 AT 2017,13198.40995,diesel,2.8,0.2,0.83,0.33,0.21,0.5,0.33
4868777,imported,new car,suv,0,red,black,5,7,,automatic,4wd - four-wheel drive (4wd),8.0,ford,everest,2023.0,Ford Everest Titanium Plus 2.0L 4x4 AT 2023,40485.92011,diesel,2.0,0.0,0.5,0.67,0.36,0.62,1.0
4868800,domestic assembly,used car,sedan,80000,red,cream,4,5,gasoline,automatic,fwd - front-wheel drive,5.0,toyota,vios,2018.0,Toyota Vios 1.5G 2018,17611.37525,petrol,1.5,0.4,0.29,0.33,0.21,0.25,0.43
4868802,imported,used car,4x4,86000,copper,colorful,4,5,,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2017.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,26315.84807,diesel,3.2,0.43,1.0,0.33,0.21,0.62,0.65
4868808,domestic assembly,used car,sedan,1000,white,black,4,5,,automatic,fwd - front-wheel drive,6.0,mazda,3,2022.0,Mazda 3 1.5L Deluxe 2022,4.05e-05,petrol,1.5,0.01,0.29,0.33,0.21,0.38,0.0
4868868,domestic assembly,used car,sedan,69000,white,cream,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,kia,k3,2016.0,Kia K3 1.6 AT 2016,18218.66405,petrol,1.6,0.35,0.33,0.33,0.21,0.38,0.45
4868887,domestic assembly,used car,crossover,15000,black,gray,5,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,kia,seltos,2021.0,Kia Seltos Premium 1.6 AT 2021,28745.00328,petrol,1.6,0.08,0.33,0.67,0.21,0.38,0.71
4868907,imported,used car,4x4,90000,orange,cream,4,5,,automatic,rfd - rear-wheel drive,8.0,nissan,navara,2017.0,Nissan Navara EL Premium R 2017,19230.81205,diesel,2.5,0.45,0.71,0.33,0.21,0.62,0.47
4868909,domestic assembly,used car,hatchback,56789,orange,colorful,5,5,gasoline,automatic,fwd - front-wheel drive,4.0,hyundai,i10,2018.0,Hyundai i10 Grand 1.2 AT 2018 car,13967.64244,petrol,1.25,0.29,0.19,0.67,0.21,0.12,0.34
4868917,domestic assembly,used car,suv,150000,silver,cream,5,7, electronic fuel injection,automatic,fwd - front-wheel drive,9.0,chevrolet,captiva,2008.0,Chevrolet Captiva LTZ 2.4 AT 2008,9230.789787,petrol,2.4,0.76,0.67,0.67,0.36,0.75,0.23
4868931,domestic assembly,used car,sedan,68000,black,cream,4,5,,automatic,fwd - front-wheel drive,6.0,hyundai,elantra,2016.0,Hyundai Elantra 1.6 AT 2016,18421.09365,petrol,1.6,0.34,0.33,0.33,0.21,0.38,0.45
4868963,domestic assembly,used car,suv,0,black,black,5,5,,automatic,rfd - rear-wheel drive,8.0,mercedes benz,glc,2020.0,Mercedes Benz GLC 200 2020,40485.92011,petrol,2.0,0.0,0.5,0.67,0.21,0.62,1.0
4868973,domestic assembly,used car,sedan,70000,white,black,4,5,td,automatic,fwd - front-wheel drive,6.0,mazda,3,2018.0,Mazda 3 1.5 AT 2018,20850.24886,petrol,1.5,0.35,0.29,0.33,0.21,0.38,0.51
4868978,imported,used car,hatchback,12,red,cream,5,5,fi,automatic,fwd - front-wheel drive,6.0,hyundai,i20,2010.0,Hyundai i20 1.4 AT 2010 car,10931.19843,petrol,1.4,0.0,0.25,0.67,0.21,0.38,0.27
4869096,imported,used car,hatchback,102000,white,black,5,5, gasoline,automatic,fwd - front-wheel drive,6.0,toyota,yaris,2010.0,Toyota Yaris 1.3 AT 2010,12793.55075,petrol,1.3,0.51,0.21,0.67,0.21,0.38,0.32
4869126,imported,used car,suv,70000,grey,grey,5,8,bec spray,automatic,rfd - rear-wheel drive,10.0,toyota,fortuner,2016.0,Toyota Fortuner 2.7V 4x2 AT 2016,26963.62279,petrol,2.7,0.35,0.79,0.67,0.43,0.88,0.67
4869142,domestic assembly,used car,hatchback,13880,white,black,5,5,,manual,fwd - front-wheel drive,6.0,daewoo,matiz,2006.0,Daewoo Matiz SE 0.8 MT 2006,1578.950884,petrol,0.8,0.07,0.0,0.67,0.21,0.38,0.04
4869200,imported,used car,4x4,12789,white,brown,4,5,3,automatic,rfd - rear-wheel drive,6.0,chevrolet,colorado,2018.0,Chevrolet Colorado LT 2.5L 4x2 AT 2018,15870.48068,diesel,2.5,0.06,0.71,0.33,0.21,0.38,0.39
4869211,domestic assembly,used car,suv,50000,silver,gray,5,5, electronic fuel injection,automatic,fwd - front-wheel drive,6.0,ford,ecosport,2015.0,Ford EcoSport Titanium 1.5L AT 2015,16396.79765,petrol,1.5,0.25,0.29,0.67,0.21,0.38,0.4
4869222,domestic assembly,used car,sedan,13000,sand,cream,4,5,electronic,automatic,fwd - front-wheel drive,6.0,toyota,vios,2022.0,Toyota Vios E CVT 2022,20242.96005,petrol,1.5,0.07,0.29,0.33,0.21,0.38,0.5
4869291,imported,used car,sedan,51000,white,black,4,5,gasoline,automatic,rfd - rear-wheel drive,10.0,bmw,5 series,2016.0,BMW 5 Series 528i GT 2016,39311.82843,petrol,2.0,0.26,0.5,0.33,0.21,0.88,0.97
4869309,domestic assembly,used car,sedan,58000,white,black,4,5,,manual,fwd - front-wheel drive,6.0,kia,cerato,2017.0,Kia Cerato 1.6 MT 2017,15182.22004,petrol,1.6,0.29,0.33,0.33,0.21,0.38,0.37
4869356,domestic assembly,used car,sedan,0,brown,black,4,5,,automatic,fwd - front-wheel drive,6.0,mazda,3,2017.0,Mazda 3 1.5 AT 2017,18947.41061,petrol,1.5,0.0,0.29,0.33,0.21,0.38,0.47
4869372,imported,used car,hatchback,120000,yellow,brown,5,5,injector,automatic,fwd - front-wheel drive,6.0,kia,morning,2010.0,Kia Morning SLX 1.0 AT 2010 car,7651.8389,petrol,1.0,0.61,0.08,0.67,0.21,0.38,0.19
4869422,domestic assembly,used car,sedan,120000,white,-,4,5,,manual,fwd - front-wheel drive,6.0,hyundai,accent,2019.0,Hyundai Accent 1.4 MT 2019,15870.48068,petrol,1.4,0.61,0.25,0.33,0.21,0.38,0.39
4869425,domestic assembly,used car,hatchback,0,green,colorful,5,5,spray dt,automatic,fwd - front-wheel drive,4.0,chevrolet,spark,2014.0,Chevrolet Spark LTZ 1.0 AT Zest 2014,8056.6981,petrol,1.0,0.0,0.08,0.67,0.21,0.12,0.2
4869435,imported,used car,4x4,37000,black,grey,4,5,crazy fuel injection,automatic,4wd - four-wheel drive (4wd),6.0,ford,ranger,2020.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2020,30566.86968,diesel,2.0,0.19,0.5,0.33,0.21,0.38,0.75
4869460,domestic assembly,used car,suv,125000,black,black,5,5,spray,automatic,fwd - front-wheel drive,10.0,honda,crv,2010.0,Honda CRV 2.4 AT 2010,16599.22725,petrol,2.4,0.63,0.67,0.67,0.21,0.88,0.41
4869486,domestic assembly,used car,hatchback,11868,red,cream,5,5,,automatic,fwd - front-wheel drive,5.0,kia,morning,2021.0,Kia Morning Luxury 2021 car,15627.56516,petrol,1.25,0.06,0.19,0.67,0.21,0.25,0.39
4869495,domestic assembly,used car,crossover,46824,white,black,5,5,nap,automatic,fwd - front-wheel drive,7.0,peugeot,3008,2020.0,Peugeot 3008 Active 1.6 AT 2020,29433.26392,petrol,1.6,0.24,0.33,0.67,0.21,0.5,0.73
4869498,domestic assembly,used car,sedan,80000,white,brown,4,5,kilometer,automatic,fwd - front-wheel drive,8.0,mazda,3,2017.0,Mazda 3 1.5 AT 2017,19635.67125,petrol,1.5,0.4,0.29,0.33,0.21,0.62,0.48
4869501,domestic assembly,used car,sedan,183297,silver,cream,4,5,nap,manual,fwd - front-wheel drive,6.0,chevrolet,aveo,2018.0,Chevrolet Aveo LT 1.4 MT 2018,9311.761627,petrol,1.4,0.92,0.25,0.33,0.21,0.38,0.23
4869504,imported,used car,4x4,61000,orange,orange,4,5,tubor,automatic,4wd - four-wheel drive (4wd),9.0,ford,ranger,2016.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,26518.27767,diesel,3.2,0.31,1.0,0.33,0.21,0.75,0.65
4869508,imported,used car,suv,78000,white,black,5,5,,automatic,4wd - four-wheel drive (4wd),10.0,renault,koleos,2015.0,Renault Koleos 2.5 AT 4WD 2015,15789.50884,petrol,2.5,0.39,0.71,0.67,0.21,0.88,0.39
4869598,domestic assembly,used car,sedan,5800,white,-,4,5,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,kia,cerato,2021.0,Kia Cerato 1.6 AT Luxury 2021,24898.84087,petrol,1.6,0.03,0.33,0.33,0.21,0.38,0.61
4869619,domestic assembly,used car,hatchback,19000,white,black,5,5, gasoline,automatic,fwd - front-wheel drive,5.0,vinfast,fadil,2020.0,VinFast Fadil 1.4 AT Premium 2020 car,15222.70596,petrol,1.4,0.1,0.25,0.67,0.21,0.25,0.38
4869657,domestic assembly,used car,sedan,20000,white,cream,4,5,,automatic,rfd - rear-wheel drive,5.0,mercedes benz,c class,2020.0,Mercedes Benz C class C180 2020,39676.20171,petrol,1.5,0.1,0.29,0.33,0.21,0.25,0.98
4869663,domestic assembly,used car,sedan,11000,white,black,4,5,fi,automatic,rfd - rear-wheel drive,8.0,mercedes benz,e class,2011.0,Mercedes Benz E class E250 2011,21255.10806,petrol,1.8,0.06,0.42,0.33,0.21,0.62,0.52
4869675,domestic assembly,used car,sedan,62000,white,black,4,5,,automatic,fwd - front-wheel drive,6.0,mazda,3,2019.0,Mazda 3 1.5L Luxury 2019,22267.25606,petrol,1.5,0.31,0.29,0.33,0.21,0.38,0.55
4869687,domestic assembly,used car,sedan,30000,red,black,4,5,gasoline,automatic,fwd - front-wheel drive,6.0,mazda,3,2019.0,Mazda 3 1.5L Luxury 2019,22672.11526,petrol,1.5,0.15,0.29,0.33,0.21,0.38,0.56
4869696,imported,used car,hatchback,0,white,white,5,5,,manual,fwd - front-wheel drive,6.0,hyundai,i10,2014.0,Hyundai i10 Grand 1.0 MT 2014,8906.902427,petrol,1.0,0.0,0.08,0.67,0.21,0.38,0.22
